#K-Path(1/A) Energy-Level(eV)
# NKPTS & NBANDS: 240  48
# Band-Index    1
   2.88543    -11.899378
   2.87092    -11.902904
   2.85640    -11.906688
   2.84188    -11.910727
   2.82737    -11.915010
   2.81285    -11.919518
   2.79833    -11.924238
   2.78382    -11.929160
   2.76930    -11.934275
   2.75478    -11.939562
   2.74027    -11.945001
   2.72575    -11.950578
   2.71123    -11.956288
   2.69672    -11.962089
   2.68220    -11.967982
   2.66768    -11.973952
   2.65317    -11.979975
   2.63865    -11.986034
   2.62413    -11.992112
   2.60962    -11.998190
   2.59510    -12.004252
   2.58058    -12.010280
   2.56607    -12.016258
   2.55155    -12.022172
   2.53703    -12.027988
   2.52252    -12.033715
   2.50800    -12.039326
   2.49348    -12.044800
   2.47897    -12.050130
   2.46445    -12.055294
   2.44993    -12.060277
   2.43542    -12.065068
   2.42090    -12.069666
   2.40638    -12.074041
   2.39186    -12.078200
   2.37735    -12.082114
   2.36283    -12.085778
   2.34831    -12.089186
   2.33380    -12.092333
   2.31928    -12.095203
   2.30476    -12.097792
   2.29025    -12.100088
   2.27573    -12.102089
   2.26121    -12.103794
   2.24670    -12.105192
   2.23218    -12.106282
   2.21766    -12.107061
   2.20315    -12.107529
   2.18863    -12.107676
   2.18863    -12.107676
   2.17349    -12.107539
   2.15835    -12.107105
   2.14321    -12.106374
   2.12808    -12.105351
   2.11294    -12.104038
   2.09780    -12.102444
   2.08266    -12.100557
   2.06752    -12.098390
   2.05238    -12.095949
   2.03724    -12.093232
   2.02210    -12.090248
   2.00696    -12.087003
   1.99183    -12.083504
   1.97669    -12.079755
   1.96155    -12.075764
   1.94641    -12.071536
   1.93127    -12.067081
   1.91613    -12.062398
   1.90099    -12.057510
   1.88585    -12.052427
   1.87071    -12.047157
   1.85558    -12.041717
   1.84044    -12.036109
   1.82530    -12.030341
   1.81016    -12.024440
   1.79502    -12.018413
   1.77988    -12.012277
   1.76474    -12.006040
   1.74960    -11.999725
   1.73446    -11.993342
   1.71933    -11.986915
   1.70419    -11.980456
   1.68905    -11.973996
   1.67391    -11.967548
   1.65877    -11.961128
   1.64363    -11.954751
   1.62849    -11.948440
   1.61335    -11.942214
   1.59821    -11.936088
   1.58308    -11.930094
   1.56794    -11.924246
   1.55280    -11.918558
   1.53766    -11.913068
   1.52252    -11.907790
   1.50738    -11.902742
   1.49224    -11.897944
   1.47710    -11.893413
   1.46196    -11.889173
   1.44683    -11.885237
   1.43169    -11.881619
   1.41655    -11.878340
   1.40141    -11.875405
   1.38627    -11.872833
   1.37113    -11.870645
   1.35599    -11.868841
   1.34085    -11.867430
   1.32571    -11.866426
   1.31058    -11.865816
   1.29544    -11.865612
   1.29544    -11.865612
   1.28092    -11.865830
   1.26640    -11.866479
   1.25189    -11.867551
   1.23737    -11.869058
   1.22285    -11.870987
   1.20834    -11.873339
   1.19382    -11.876099
   1.17930    -11.879259
   1.16479    -11.882805
   1.15027    -11.886730
   1.13575    -11.891016
   1.12124    -11.895642
   1.10672    -11.900599
   1.09220    -11.905875
   1.07769    -11.911447
   1.06317    -11.917306
   1.04865    -11.923421
   1.03414    -11.929774
   1.01962    -11.936349
   1.00510    -11.943124
   0.99059    -11.950079
   0.97607    -11.957185
   0.96155    -11.964435
   0.94704    -11.971801
   0.93252    -11.979257
   0.91800    -11.986778
   0.90349    -11.994347
   0.88897    -12.001939
   0.87445    -12.009536
   0.85993    -12.017113
   0.84542    -12.024654
   0.83090    -12.032139
   0.81638    -12.039544
   0.80187    -12.046848
   0.78735    -12.054030
   0.77283    -12.061073
   0.75832    -12.067957
   0.74380    -12.074667
   0.72928    -12.081180
   0.71477    -12.087489
   0.70025    -12.093572
   0.68573    -12.099410
   0.67122    -12.105002
   0.65670    -12.110325
   0.64218    -12.115363
   0.62767    -12.120104
   0.61315    -12.124545
   0.59863    -12.128668
   0.58412    -12.132471
   0.56960    -12.135938
   0.55508    -12.139065
   0.54057    -12.141838
   0.52605    -12.144254
   0.51153    -12.146304
   0.49702    -12.147987
   0.48250    -12.149305
   0.46798    -12.150248
   0.45347    -12.150814
   0.43895    -12.151011
   0.43895    -12.151011
   0.43151    -12.150972
   0.42407    -12.150880
   0.41663    -12.150728
   0.40919    -12.150515
   0.40175    -12.150245
   0.39431    -12.149913
   0.38687    -12.149525
   0.37943    -12.149082
   0.37199    -12.148583
   0.36455    -12.148026
   0.35711    -12.147419
   0.34967    -12.146761
   0.34223    -12.146054
   0.33479    -12.145299
   0.32735    -12.144498
   0.31991    -12.143656
   0.31247    -12.142774
   0.30503    -12.141854
   0.29759    -12.140898
   0.29015    -12.139909
   0.28271    -12.138889
   0.27527    -12.137842
   0.26783    -12.136783
   0.26039    -12.135690
   0.25295    -12.134580
   0.24551    -12.133454
   0.23807    -12.132316
   0.23063    -12.131169
   0.22319    -12.130018
   0.21575    -12.128866
   0.20832    -12.127714
   0.20088    -12.126567
   0.19344    -12.125427
   0.18600    -12.124298
   0.17856    -12.123192
   0.17112    -12.122094
   0.16368    -12.121016
   0.15624    -12.119968
   0.14880    -12.118942
   0.14136    -12.117946
   0.13392    -12.116976
   0.12648    -12.116046
   0.11904    -12.115153
   0.11160    -12.114301
   0.10416    -12.113490
   0.09672    -12.112725
   0.08928    -12.112009
   0.08184    -12.111334
   0.07440    -12.110718
   0.06696    -12.110152
   0.05952    -12.109643
   0.05208    -12.109192
   0.04464    -12.108797
   0.03720    -12.108461
   0.02976    -12.108185
   0.02232    -12.107968
   0.01488    -12.107802
   0.00744    -12.107708
   0.00000    -12.107676
 
 
# Band-Index    5
   0.00000     -5.929936
   0.00744     -5.929782
   0.01488     -5.929319
   0.02232     -5.928578
   0.02976     -5.927494
   0.03720     -5.926120
   0.04464     -5.924449
   0.05208     -5.922488
   0.05952     -5.920243
   0.06696     -5.917723
   0.07440     -5.914986
   0.08184     -5.911943
   0.08928     -5.908683
   0.09672     -5.905156
   0.10416     -5.901408
   0.11160     -5.897450
   0.11904     -5.893295
   0.12648     -5.888959
   0.13392     -5.884457
   0.14136     -5.879846
   0.14880     -5.875063
   0.15624     -5.870165
   0.16368     -5.865164
   0.17112     -5.860088
   0.17856     -5.854947
   0.18600     -5.849794
   0.19344     -5.844587
   0.20088     -5.839377
   0.20832     -5.834176
   0.21575     -5.829003
   0.22319     -5.823876
   0.23063     -5.818812
   0.23807     -5.813825
   0.24551     -5.808932
   0.25295     -5.804145
   0.26039     -5.799479
   0.26783     -5.794947
   0.27527     -5.790555
   0.28271     -5.786320
   0.29015     -5.782246
   0.29759     -5.778344
   0.30503     -5.774621
   0.31247     -5.771081
   0.31991     -5.767729
   0.32735     -5.764570
   0.33479     -5.761607
   0.34223     -5.758843
   0.34967     -5.756281
   0.35711     -5.753936
   0.36455     -5.751781
   0.37199     -5.749840
   0.37943     -5.748095
   0.38687     -5.746555
   0.39431     -5.745220
   0.40175     -5.744092
   0.40919     -5.743097
   0.41663     -5.742451
   0.42407     -5.741939
   0.43151     -5.741646
   0.43895     -5.741545
   0.43895     -5.741545
   0.45347     -5.742112
   0.46798     -5.743841
   0.48250     -5.746868
   0.49702     -5.751225
   0.51153     -5.757071
   0.52605     -5.764470
   0.54057     -5.773557
   0.55508     -5.784557
   0.56960     -5.797655
   0.58412     -5.813108
   0.59863     -5.830970
   0.61315     -5.851530
   0.62767     -5.874784
   0.64218     -5.900869
   0.65670     -5.929676
   0.67122     -5.961159
   0.68573     -5.995160
   0.70025     -6.031571
   0.71477     -6.070133
   0.72928     -6.110593
   0.74380     -6.152770
   0.75832     -6.196303
   0.77283     -6.241083
   0.78735     -6.286810
   0.80187     -6.333282
   0.81638     -6.380276
   0.83090     -6.427660
   0.84542     -6.475230
   0.85993     -6.522810
   0.87445     -6.570279
   0.88897     -6.617429
   0.90349     -6.664111
   0.91800     -6.710261
   0.93252     -6.755715
   0.94704     -6.800346
   0.96155     -6.844051
   0.97607     -6.886715
   0.99059     -6.928252
   1.00510     -6.968534
   1.01962     -7.007471
   1.03414     -7.044972
   1.04865     -7.080963
   1.06317     -7.115349
   1.07769     -7.148063
   1.09220     -7.179024
   1.10672     -7.208167
   1.12124     -7.235419
   1.13575     -7.260722
   1.15027     -7.284006
   1.16479     -7.305237
   1.17930     -7.324369
   1.19382     -7.341355
   1.20834     -7.356156
   1.22285     -7.368736
   1.23737     -7.379069
   1.25189     -7.387134
   1.26640     -7.392911
   1.28092     -7.396382
   1.29544     -7.397536
   1.29544     -7.397536
   1.31058     -7.396309
   1.32571     -7.392618
   1.34085     -7.386479
   1.35599     -7.377906
   1.37113     -7.366925
   1.38627     -7.353565
   1.40141     -7.337861
   1.41655     -7.319855
   1.43169     -7.299572
   1.44683     -7.277071
   1.46196     -7.252405
   1.47710     -7.225647
   1.49224     -7.196859
   1.50738     -7.166108
   1.52252     -7.133468
   1.53766     -7.099044
   1.55280     -7.062893
   1.56794     -7.025151
   1.58308     -6.985864
   1.59821     -6.945154
   1.61335     -6.903125
   1.62849     -6.859903
   1.64363     -6.815603
   1.65877     -6.770359
   1.67391     -6.724300
   1.68905     -6.677585
   1.70419     -6.630355
   1.71933     -6.582791
   1.73446     -6.535054
   1.74960     -6.487335
   1.76474     -6.439861
   1.77988     -6.392865
   1.79502     -6.346510
   1.81016     -6.301167
   1.82530     -6.257142
   1.84044     -6.214667
   1.85558     -6.174124
   1.87071     -6.135876
   1.88585     -6.100324
   1.90099     -6.067763
   1.91613     -6.038587
   1.93127     -6.012984
   1.94641     -5.991124
   1.96155     -5.972999
   1.97669     -5.958478
   1.99183     -5.947247
   2.00696     -5.938937
   2.02210     -5.933141
   2.03724     -5.929330
   2.05238     -5.927142
   2.06752     -5.926157
   2.08266     -5.926024
   2.09780     -5.926441
   2.11294     -5.927141
   2.12808     -5.927961
   2.14321     -5.928759
   2.15835     -5.929407
   2.17349     -5.929815
   2.18863     -5.929936
   2.18863     -5.929936
   2.20315     -5.929867
   2.21766     -5.929598
   2.23218     -5.929197
   2.24670     -5.928714
   2.26121     -5.928231
